calibration_version,session_id,sample_index,target_id,target_key_id,target_label,target_screen_x,target_screen_y,timestamp_ms,face_detected,blink,left_eye_h,left_eye_v,right_eye_h,right_eye_v,avg_h,avg_v,eye_box_w,eye_box_h,face_x,face_y,head_stability,confidence,fixation_state,accepted,rejection_reason,quality_score,window_std_h,window_std_v,velocity,stable_duration_ms,pca_uL,pca_vL,pca_uR,pca_vR
6,a28b3f78577e,364,T08,r02c04:v,row2_center,639.0,305.0,1780562625405,True,False,0.4557386944783862,0.14713028141851814,0.6016047785314381,0.0080565317922478,0.5286717365049122,0.07759340660538297,0.05094660818576813,0.023067086935043335,0.43440042436122894,0.6063661873340607,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04426130552161378,-0.35286971858148186,0.10160477853143811,-0.4919434682077522
6,a28b3f78577e,365,T08,r02c04:v,row2_center,639.0,305.0,1780562625439,True,False,0.45617385607649985,0.14771845190317123,0.6015340765041983,0.008147638937457402,0.5288539662903491,0.07793304542031432,0.05093827843666077,0.02307790517807007,0.4344136565923691,0.6063628494739532,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04382614392350015,-0.35228154809682877,0.10153407650419827,-0.4918523610625426
6,a28b3f78577e,366,T08,r02c04:v,row2_center,639.0,305.0,1780562625472,True,False,0.4562466858335589,0.1476003447454921,0.6015093093183874,0.007870560479828925,0.5288779975759732,0.07773545261266052,0.05093860626220703,0.02308332920074463,0.4344150573015213,0.6063621938228607,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.0437533141664411,-0.3523996552545079,0.10150930931838738,-0.4921294395201711
6,a28b3f78577e,367,T08,r02c04:v,row2_center,639.0,305.0,1780562625507,True,False,0.45614698946959165,0.14580196448503652,0.6013553720776956,0.005467543385232587,0.5287511807736436,0.07563475393513455,0.05091971158981323,0.023058980703353882,0.4344043731689453,0.6063402593135834,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.043853010530408375,-0.3541980355149635,0.10135537207769564,-0.4945324566147674
6,a28b3f78577e,368,T08,r02c04:v,row2_center,639.0,305.0,1780562625541,True,False,0.45651256360463344,0.14491229057753602,0.6015874844391738,0.004751996079424781,0.5290500240219036,0.0748321433284804,0.050889939069747925,0.02304929494857788,0.4344024062156677,0.6063174903392792,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.043487436395366556,-0.355087709422464,0.10158748443917376,-0.4952480039205752
6,a28b3f78577e,369,T08,r02c04:v,row2_center,639.0,305.0,1780562625575,True,False,0.4562070350073157,0.1424348430604443,0.6015071661601267,0.0016629818910025018,0.5288571005837212,0.0720489124757234,0.050884589552879333,0.02304363250732422,0.4343888759613037,0.6062845885753632,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04379296499268429,-0.3575651569395557,0.10150716616012663,-0.4983370181089975
6,a28b3f78577e,370,T08,r02c04:v,row2_center,639.0,305.0,1780562625609,True,False,0.455984805987665,0.14220823855969533,0.6016741384734527,0.0010557352804330677,0.5288294722305589,0.0716319869200642,0.050876304507255554,0.023048728704452515,0.4343818724155426,0.6062791347503662,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.044015194012335,-0.35779176144030467,0.10167413847345272,-0.49894426471956693
6,a28b3f78577e,371,T08,r02c04:v,row2_center,639.0,305.0,1780562625641,True,False,0.4558170636342989,0.1412662214539746,0.6016780917565242,0.0006974702657843723,0.5287475776954116,0.07098184585987949,0.05087915062904358,0.023058027029037476,0.43438129127025604,0.6062687337398529,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.044182936365701087,-0.3587337785460254,0.10167809175652416,-0.4993025297342156
6,a28b3f78577e,372,T08,r02c04:v,row2_center,639.0,305.0,1780562625676,True,False,0.4558024066133658,0.140864397424601,0.6018240939052594,0.0004623834216273548,0.5288132502593126,0.07066339042311418,0.05086667835712433,0.02305448055267334,0.43438002467155457,0.6062673330307007,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.044197593386634225,-0.359135602575399,0.10182409390525941,-0.49953761657837265
6,a28b3f78577e,373,T08,r02c04:v,row2_center,639.0,305.0,1780562625708,True,False,0.4556735422339936,0.14091343544135748,0.601850897496561,0.0,0.5287622198652773,0.07045671772067874,0.05086250603199005,0.023049116134643555,0.4343790113925934,0.6062580645084381,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04432645776600638,-0.3590865645586425,0.10185089749656091,-0.5001995469862414
6,a28b3f78577e,374,T08,r02c04:v,row2_center,639.0,305.0,1780562625743,True,False,0.45568188217672845,0.1411589948728743,0.6021137359176325,0.0003916589143874716,0.5288978090471805,0.07077532689363089,0.0508539080619812,0.02304944396018982,0.4343802481889725,0.6062600910663605,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.044318117823271524,-0.3588410051271257,0.10211373591763252,-0.49960834108561253
6,a28b3f78577e,375,T08,r02c04:v,row2_center,639.0,305.0,1780562625778,True,False,0.4556387905076672,0.14108613758722066,0.6019946820626948,0.00043998397327432714,0.528816736285181,0.0707630607802475,0.05083981156349182,0.02303561568260193,0.43438082933425903,0.6062604784965515,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.0443612094923328,-0.35891386241277934,0.10199468206269478,-0.4995600160267257
6,a28b3f78577e,376,T08,r02c04:v,row2_center,639.0,305.0,1780562625810,True,False,0.45563662600022126,0.14117529014133545,0.6021378561326743,0.0004043622505473521,0.5288872410664478,0.0707898261959414,0.050832465291023254,0.023037433624267578,0.4343828409910202,0.6062612533569336,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.044363373999778744,-0.35882470985866455,0.1021378561326743,-0.49959563774945265
6,a28b3f78577e,377,T08,r02c04:v,row2_center,639.0,305.0,1780562625843,True,False,0.45571537424775205,0.14147469554795866,0.6021984571246808,0.0007061806196855813,0.5289569156862164,0.07109043808382212,0.0508401095867157,0.023041605949401855,0.4343950003385544,0.6062610745429993,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04428462575224795,-0.35852530445204134,0.10219845712468073,-0.4992938193803144
6,a28b3f78577e,378,T08,r02c04:v,row2_center,639.0,305.0,1780562625878,True,False,0.45602494919648745,0.14203136666582655,0.602241503841224,0.001391097224420046,0.5291332265188557,0.0717112319451233,0.05083782970905304,0.023046135902404785,0.4344109743833542,0.6062574982643127,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04397505080351256,-0.35796863333417345,0.10224150384122398,-0.49860890277557995
6,a28b3f78577e,379,T08,r02c04:v,row2_center,639.0,305.0,1780562625911,True,False,0.4560722326822929,0.14207599338455268,0.602324653329055,0.0018714324542917216,0.529198443005674,0.0719737129194222,0.05083811283111572,0.023047834634780884,0.434411883354187,0.6062584519386292,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04392776731770708,-0.3579240066154473,0.10232465332905505,-0.4981285675457083
